00007;0;Litro;12:11:47
00007;0;Litro;12:12:07
00007;0;Litro;12:14:49
00007;0;Litro;12:16:03
00007;0;Litro;12:16:23
00007;0;Litro;12:16:43
00007;0;Litro;12:39:36
00007;0;Litro;12:41:07
00007;0;Litro;12:41:27
00007;0;Litro;12:41:47
00007;0;Litro;12:42:07
00007;0;Litro;12:42:27
00007;0;Litro;12:42:47
00007;0;Litro;12:43:07
00007;0;Litro;12:43:27
00008;100;Raciones;15:33:21
00008;99;Raciones;15:33:41
00008;99;Raciones;15:34:01
00008;99;Raciones;15:34:21
00008;99;Raciones;15:34:41
00008;99;Raciones;15:35:01
00008;99;Raciones;15:35:21
00008;98;Raciones;15:35:41
00008;98;Raciones;16:13:19
00008;98;Raciones;16:16:31
00008;98;Raciones;16:23:07
00008;98;Raciones;16:23:26
00008;98;Raciones;17:07:25
00008;98;Raciones;17:07:45
00008;98;Raciones;17:08:05
00008;97;Raciones;17:32:57
00008;97;Raciones;17:33:17
00008;97;Raciones;17:33:37
00008;96;Raciones;17:54:39
00008;95;Raciones;17:54:59
00008;94;Raciones;17:55:19
00008;94;Raciones;11:58:35
00008;94;Raciones;11:58:55
00008;94;Raciones;12:01:45
00008;94;Raciones;12:02:05
00008;94;Raciones;12:02:25
00008;93;Raciones;12:02:45
00008;92;Raciones;12:03:05
00008;91;Raciones;12:11:47
00008;90;Raciones;12:12:07
00008;89;Raciones;12:14:49
00008;89;Raciones;12:16:03
00008;89;Raciones;12:16:23
00008;89;Raciones;12:16:43
00008;88;Raciones;12:39:36
00008;88;Raciones;12:41:07
00008;88;Raciones;12:41:27
00008;88;Raciones;12:41:47
00008;88;Raciones;12:42:07
00008;87;Raciones;12:42:27
00008;86;Raciones;12:42:47
00008;85;Raciones;12:43:07
00008;84;Raciones;12:43:27
00009;5;Kg;15:33:21
00009;4;Kg;15:33:41
00009;3;Kg;15:34:01
00009;3;Kg;15:34:21
00009;3;Kg;15:34:41
00009;2;Kg;15:35:01
00009;2;Kg;15:35:21
00009;2;Kg;15:35:41
00009;1;Kg;16:13:19
00009;1;Kg;16:16:31
00009;1;Kg;16:23:07
00009;1;Kg;16:23:26
00009;1;Kg;17:07:25
00009;1;Kg;17:07:45
00009;0;Kg;17:08:05
00009;0;Kg;17:32:57
00009;0;Kg;17:33:17
00009;0;Kg;17:33:37
00009;0;Kg;17:54:39
00009;0;Kg;17:54:59
00009;0;Kg;17:55:19
00009;0;Kg;11:58:35
00009;0;Kg;11:58:55
00009;0;Kg;12:01:45
00009;0;Kg;12:02:05
00009;0;Kg;12:02:25
00009;0;Kg;12:02:45
00009;0;Kg;12:03:05
00009;0;Kg;12:11:47
00009;0;Kg;12:12:07
00009;0;Kg;12:14:49
00009;0;Kg;12:16:03
00009;0;Kg;12:16:23
00009;0;Kg;12:16:43
00009;0;Kg;12:39:36
00009;0;Kg;12:41:07
00009;0;Kg;12:41:27
00009;0;Kg;12:41:47
00009;0;Kg;12:42:07
00009;0;Kg;12:42:27
00009;0;Kg;12:42:47
00009;0;Kg;12:43:07
00009;0;Kg;12:43:27
00010;3;Litro;15:33:21
00010;3;Litro;15:33:41
00010;2;Litro;15:34:01
00010;1;Litro;15:34:21
00010;0;Litro;15:34:41
00010;0;Litro;15:35:01
00010;0;Litro;15:35:21
00010;0;Litro;15:35:41
00010;0;Litro;16:13:19
00010;0;Litro;16:16:31
00010;0;Litro;16:23:07
00010;0;Litro;16:23:26
00010;0;Litro;17:07:25
00010;0;Litro;17:07:45
00010;0;Litro;17:08:05
00010;0;Litro;17:32:57
00010;0;Litro;17:33:17
00010;0;Litro;17:33:37
00010;0;Litro;17:54:39
00010;0;Litro;17:54:59
00010;0;Litro;17:55:19
00010;0;Litro;11:58:35
00010;0;Litro;11:58:55
00010;0;Litro;12:01:45
00010;0;Litro;12:02:05
00010;0;Litro;12:02:25
00010;0;Litro;12:02:45
00010;0;Litro;12:03:05
00010;0;Litro;12:11:47
00010;0;Litro;12:12:07
00010;0;Litro;12:14:49
00010;0;Litro;12:16:03
00010;0;Litro;12:16:23
00010;0;Litro;12:16:43
00010;0;Litro;12:39:36
00010;0;Litro;12:41:07
00010;0;Litro;12:41:27
00010;0;Litro;12:41:47
00010;0;Litro;12:42:07
00010;0;Litro;12:42:27
00010;0;Litro;12:42:47
00010;0;Litro;12:43:07
00010;0;Litro;12:43:27
00011;100;Raciones;15:33:21
00011;99;Raciones;15:33:41
00011;99;Raciones;15:34:01
00011;98;Raciones;15:34:21
00011;98;Raciones;15:34:41
00011;97;Raciones;15:35:01
00011;97;Raciones;15:35:21
00011;96;Raciones;15:35:41
00011;96;Raciones;16:13:19
00011;95;Raciones;16:16:31
00011;95;Raciones;16:23:07
00011;94;Raciones;16:23:26
00011;94;Raciones;17:07:25
00011;93;Raciones;17:07:45
00011;92;Raciones;17:08:05
00011;91;Raciones;17:32:57
00011;91;Raciones;17:33:17
00011;90;Raciones;17:33:37
00011;90;Raciones;17:54:39
00011;89;Raciones;17:54:59
00011;89;Raciones;17:55:19
00011;89;Raciones;11:58:35
00011;88;Raciones;11:58:55
00011;87;Raciones;12:01:45
00011;87;Raciones;12:02:05
00011;87;Raciones;12:02:25
00011;86;Raciones;12:02:45
00011;86;Raciones;12:03:05
00011;85;Raciones;12:11:47
00011;85;Raciones;12:12:07
00011;84;Raciones;12:14:49
00011;83;Raciones;12:16:03
00011;83;Raciones;12:16:23
00011;83;Raciones;12:16:43
00011;82;Raciones;12:39:36
00011;81;Raciones;12:41:07
00011;81;Raciones;12:41:27
00011;80;Raciones;12:41:47
00011;80;Raciones;12:42:07
00011;80;Raciones;12:42:27
00011;79;Raciones;12:42:47
00011;79;Raciones;12:43:07
00011;78;Raciones;12:43:27
00012;5;Kg;15:33:21
00012;5;Kg;15:33:41
00012;4;Kg;15:34:01
00012;3;Kg;15:34:21
00012;3;Kg;15:34:41
00012;3;Kg;15:35:01
00012;2;Kg;15:35:21
00012;1;Kg;15:35:41
00012;1;Kg;16:13:19
00012;1;Kg;16:16:31
00012;1;Kg;16:23:07
00012;0;Kg;16:23:26
00012;0;Kg;17:07:25
00012;0;Kg;17:07:45
00012;0;Kg;17:08:05
00012;0;Kg;17:32:57
00012;0;Kg;17:33:17
00012;0;Kg;17:33:37
00012;0;Kg;17:54:39
00012;0;Kg;17:54:59
00012;0;Kg;17:55:19
00012;0;Kg;11:58:35
00012;0;Kg;11:58:55
00012;0;Kg;12:01:45
00012;0;Kg;12:02:05
00012;0;Kg;12:02:25
00012;0;Kg;12:02:45
00012;0;Kg;12:03:05
00012;0;Kg;12:11:47
00012;0;Kg;12:12:07
00012;0;Kg;12:14:49
00012;0;Kg;12:16:03
00012;0;Kg;12:16:23
00012;0;Kg;12:16:43
00012;0;Kg;12:39:36
00012;0;Kg;12:41:07
00012;0;Kg;12:41:27
00012;0;Kg;12:41:47
00012;0;Kg;12:42:07
00012;0;Kg;12:42:27
00012;0;Kg;12:42:47
00012;0;Kg;12:43:07
00012;0;Kg;12:43:27
00013;3;Litro;15:33:21
00013;2;Litro;15:33:41
00013;1;Litro;15:34:01
00013;1;Litro;15:34:21
00013;1;Litro;15:34:41
00013;0;Litro;15:35:01
00013;0;Litro;15:35:21
00013;0;Litro;15:35:41
00013;0;Litro;16:13:19
00013;0;Litro;16:16:31
00013;0;Litro;16:23:07
00013;0;Litro;16:23:26
00013;0;Litro;17:07:25
00013;0;Litro;17:07:45
00013;0;Litro;17:08:05
00013;0;Litro;17:32:57
00013;0;Litro;17:33:17
00013;0;Litro;17:33:37
00013;0;Litro;17:54:39
00013;0;Litro;17:54:59
00013;0;Litro;17:55:19
00013;0;Litro;11:58:35
00013;0;Litro;11:58:55
00013;0;Litro;12:01:45
00013;0;Litro;12:02:05
00013;0;Litro;12:02:25
00013;0;Litro;12:02:45
00013;0;Litro;12:03:05
00013;0;Litro;12:11:47
00013;0;Litro;12:12:07
00013;0;Litro;12:14:49
00013;0;Litro;12:16:03
00013;0;Litro;12:16:23
00013;0;Litro;12:16:43
00013;0;Litro;12:39:36
00013;0;Litro;12:41:07
00013;0;Litro;12:41:27
00013;0;Litro;12:41:47
00013;0;Litro;12:42:07
00013;0;Litro;12:42:27
00013;0;Litro;12:42:47
00013;0;Litro;12:43:07
00013;0;Litro;12:43:27
00014;100;Raciones;15:33:21
00014;100;Raciones;15:33:41
00014;99;Raciones;15:34:01
00014;98;Raciones;15:34:21
00014;98;Raciones;15:34:41
00014;97;Raciones;15:35:01
00014;97;Raciones;15:35:21
00014;97;Raciones;15:35:41
00014;97;Raciones;16:13:19
00014;97;Raciones;16:16:31
00014;97;Raciones;16:23:07
00014;96;Raciones;16:23:26
00014;96;Raciones;17:07:25
00014;95;Raciones;17:07:45
00014;95;Raciones;17:08:05
00014;94;Raciones;17:32:57
00014;94;Raciones;17:33:17
00014;93;Raciones;17:33:37
00014;93;Raciones;17:54:39
00014;92;Raciones;17:54:59
00014;91;Raciones;17:55:19
00014;91;Raciones;11:58:35
00014;90;Raciones;11:58:55
00014;89;Raciones;12:01:45
00014;89;Raciones;12:02:05
00014;88;Raciones;12:02:25
00014;88;Raciones;12:02:45
00014;88;Raciones;12:03:05
00014;88;Raciones;12:11:47
00014;88;Raciones;12:12:07
00014;88;Raciones;12:14:49
00014;88;Raciones;12:16:03
00014;87;Raciones;12:16:23
00014;86;Raciones;12:16:43
00014;86;Raciones;12:39:36
00014;86;Raciones;12:41:07
00014;86;Raciones;12:41:27
00014;85;Raciones;12:41:47
00014;85;Raciones;12:42:07
00014;84;Raciones;12:42:27
00014;83;Raciones;12:42:47
00014;83;Raciones;12:43:07
00014;82;Raciones;12:43:27
00015;5;Kg;15:33:21
00015;4;Kg;15:33:41
00015;3;Kg;15:34:01
00015;3;Kg;15:34:21
00015;3;Kg;15:34:41
00015;3;Kg;15:35:01
00015;3;Kg;15:35:21
00015;3;Kg;15:35:41
00015;2;Kg;16:13:19
00015;2;Kg;16:16:31
00015;2;Kg;16:23:07
00015;2;Kg;16:23:26
00015;2;Kg;17:07:25
00015;1;Kg;17:07:45
00015;0;Kg;17:08:05
00015;0;Kg;17:32:57
00015;0;Kg;17:33:17
00015;0;Kg;17:33:37
00015;0;Kg;17:54:39
00015;0;Kg;17:54:59
00015;0;Kg;17:55:19
00015;0;Kg;11:58:35
00015;0;Kg;11:58:55
00015;0;Kg;12:01:45
00015;0;Kg;12:02:05
00015;0;Kg;12:02:25
00015;0;Kg;12:02:45
00015;0;Kg;12:03:05
00015;0;Kg;12:11:47
00015;0;Kg;12:12:07
00015;0;Kg;12:14:49
00015;0;Kg;12:16:03
00015;0;Kg;12:16:23
00015;0;Kg;12:16:43
00015;0;Kg;12:39:36
00015;0;Kg;12:41:07
00015;0;Kg;12:41:27
00015;0;Kg;12:41:47
00015;0;Kg;12:42:07
00015;0;Kg;12:42:27
00015;0;Kg;12:42:47
00015;0;Kg;12:43:07
00015;0;Kg;12:43:27
00016;3;Litro;15:33:21
00016;3;Litro;15:33:41
00016;3;Litro;15:34:01
00016;3;Litro;15:34:21
00016;3;Litro;15:34:41
00016;3;Litro;15:35:01
00016;3;Litro;15:35:21
00016;2;Litro;15:35:41
00016;2;Litro;16:13:19
00016;1;Litro;16:16:31
00016;1;Litro;16:23:07
00016;1;Litro;16:23:26
00016;1;Litro;17:07:25
00016;0;Litro;17:07:45
00016;0;Litro;17:08:05
00016;0;Litro;17:32:57
00016;0;Litro;17:33:17
00016;0;Litro;17:33:37
00016;0;Litro;17:54:39
00016;0;Litro;17:54:59
00016;0;Litro;17:55:19
00016;0;Litro;11:58:35
00016;0;Litro;11:58:55
00016;0;Litro;12:01:45
00016;0;Litro;12:02:05
00016;0;Litro;12:02:25
00016;0;Litro;12:02:45
00016;0;Litro;12:03:05
00016;0;Litro;12:11:47
00016;0;Litro;12:12:07
00016;0;Litro;12:14:49
00016;0;Litro;12:16:03
00016;0;Litro;12:16:23
00016;0;Litro;12:16:43
00016;0;Litro;12:39:36
00016;0;Litro;12:41:07
00016;0;Litro;12:41:27
00016;0;Litro;12:41:47
00016;0;Litro;12:42:07
00016;0;Litro;12:42:27
00016;0;Litro;12:42:47
00016;0;Litro;12:43:07
00016;0;Litro;12:43:27
00017;100;Raciones;15:33:21
00017;100;Raciones;15:33:41
00017;99;Raciones;15:34:01
00017;98;Raciones;15:34:21
00017;98;Raciones;15:34:41
00017;98;Raciones;15:35:01
00017;97;Raciones;15:35:21
00017;96;Raciones;15:35:41
00017;95;Raciones;16:13:19
00017;95;Raciones;16:16:31
00017;94;Raciones;16:23:07
00017;93;Raciones;16:23:26
00017;92;Raciones;17:07:25
00017;91;Raciones;17:07:45
00017;91;Raciones;17:08:05
00017;91;Raciones;17:32:57
00017;91;Raciones;17:33:17
00017;90;Raciones;17:33:37
00017;89;Raciones;17:54:39
00017;89;Raciones;17:54:59
00017;89;Raciones;17:55:19
00017;89;Raciones;11:58:35
00017;89;Raciones;11:58:55
00017;89;Raciones;12:01:45
00017;88;Raciones;12:02:05
00017;87;Raciones;12:02:25
00017;87;Raciones;12:02:45
00017;87;Raciones;12:03:05
00017;86;Raciones;12:11:47
00017;86;Raciones;12:12:07
00017;86;Raciones;12:14:49
00017;86;Raciones;12:16:03
00017;85;Raciones;12:16:23
00017;84;Raciones;12:16:43
00017;84;Raciones;12:39:36
00017;83;Raciones;12:41:07
00017;82;Raciones;12:41:27
00017;82;Raciones;12:41:47
00017;82;Raciones;12:42:07
00017;81;Raciones;12:42:27
00017;80;Raciones;12:42:47
00017;80;Raciones;12:43:07
00017;80;Raciones;12:43:27
00018;5;Kg;15:33:21
00018;5;Kg;15:33:41
00018;4;Kg;15:34:01
00018;3;Kg;15:34:21
00018;3;Kg;15:34:41
00018;3;Kg;15:35:01
00018;3;Kg;15:35:21
00018;2;Kg;15:35:41
00018;1;Kg;16:13:19
00018;0;Kg;16:16:31
00018;0;Kg;16:23:07
00018;0;Kg;16:23:26
00018;0;Kg;17:07:25
00018;0;Kg;17:07:45
00018;0;Kg;17:08:05
00018;0;Kg;17:32:57
00018;0;Kg;17:33:17
00018;0;Kg;17:33:37
00018;0;Kg;17:54:39
00018;0;Kg;17:54:59
00018;0;Kg;17:55:19
00018;0;Kg;11:58:35
00018;0;Kg;11:58:55
00018;0;Kg;12:01:45
00018;0;Kg;12:02:05
00018;0;Kg;12:02:25
00018;0;Kg;12:02:45
00018;0;Kg;12:03:05
00018;0;Kg;12:11:47
00018;0;Kg;12:12:07
00018;0;Kg;12:14:49
00018;0;Kg;12:16:03
00018;0;Kg;12:16:23
00018;0;Kg;12:16:43
00018;0;Kg;12:39:36
00018;0;Kg;12:41:07
00018;0;Kg;12:41:27
00018;0;Kg;12:41:47
00018;0;Kg;12:42:07
00018;0;Kg;12:42:27
00018;0;Kg;12:42:47
00018;0;Kg;12:43:07
00018;0;Kg;12:43:27
00019;3;Litro;15:33:21
00019;2;Litro;15:33:41
00019;2;Litro;15:34:01
00019;2;Litro;15:34:21
00019;1;Litro;15:34:41
00019;1;Litro;15:35:01
00019;1;Litro;15:35:21
00019;0;Litro;15:35:41
00019;0;Litro;16:13:19
00019;0;Litro;16:16:31
00019;0;Litro;16:23:07
00019;0;Litro;16:23:26
00019;0;Litro;17:07:25
00019;0;Litro;17:07:45
00019;0;Litro;17:08:05
00019;0;Litro;17:32:57
00019;0;Litro;17:33:17
00019;0;Litro;17:33:37
00019;0;Litro;17:54:39
00019;0;Litro;17:54:59
00019;0;Litro;17:55:19
00019;0;Litro;11:58:35
00019;0;Litro;11:58:55
00019;0;Litro;12:01:45
00019;0;Litro;12:02:05
00019;0;Litro;12:02:25
00019;0;Litro;12:02:45
00019;0;Litro;12:03:05
00019;0;Litro;12:11:47
00019;0;Litro;12:12:07
00019;0;Litro;12:14:49
00019;0;Litro;12:16:03
00019;0;Litro;12:16:23
00019;0;Litro;12:16:43
00019;0;Litro;12:39:36
00019;0;Litro;12:41:07
00019;0;Litro;12:41:27
00019;0;Litro;12:41:47
00019;0;Litro;12:42:07
00019;0;Litro;12:42:27
00019;0;Litro;12:42:47
00019;0;Litro;12:43:07
00019;0;Litro;12:43:27
00020;100;Raciones;15:33:21
00020;99;Raciones;15:33:41
00020;98;Raciones;15:34:01
00020;97;Raciones;15:34:21
00020;96;Raciones;15:34:41
00020;95;Raciones;15:35:01
00020;94;Raciones;15:35:21
00020;93;Raciones;15:35:41
00020;93;Raciones;16:13:19
00020;92;Raciones;16:16:31
00020;91;Raciones;16:23:07
00020;90;Raciones;16:23:26
00020;89;Raciones;17:07:25
00020;88;Raciones;17:07:45
00020;87;Raciones;17:08:05
00020;86;Raciones;17:32:57
00020;85;Raciones;17:33:17
00020;84;Raciones;17:33:37
00020;83;Raciones;17:54:39
00020;82;Raciones;17:54:59
00020;81;Raciones;17:55:19
00020;81;Raciones;11:58:35
00020;81;Raciones;11:58:55
00020;81;Raciones;12:01:45
00020;81;Raciones;12:02:05
00020;81;Raciones;12:02:25
00020;81;Raciones;12:02:45
00020;81;Raciones;12:03:05
00020;81;Raciones;12:11:47
00020;81;Raciones;12:12:07
00020;81;Raciones;12:14:49
00020;80;Raciones;12:16:03
00020;79;Raciones;12:16:23
00020;79;Raciones;12:16:43
00020;79;Raciones;12:39:36
00020;78;Raciones;12:41:07
00020;77;Raciones;12:41:27
00020;76;Raciones;12:41:47
00020;75;Raciones;12:42:07
00020;74;Raciones;12:42:27
00020;74;Raciones;12:42:47
00020;74;Raciones;12:43:07
00020;74;Raciones;12:43:27
